FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Hiroko,Peoples,64,false
Yen,Roland,63,false
Dollie,Chow,62,true
Elidia,Barksdale,61,true
Vivien,Cantrell,60,false
Danyell,Albers,59,false
Cythia,Seward,58,false
Tristan,Jacobson,57,false
Margit,Labbe,56,false
Mariko,Bogan,55,false
Cherlyn,Beauregard,54,false
Clarinda,Edgar,53,false
Jeanie,Loomis,52,false
Deloras,Stamps,51,false
Grayce,Bauman,50,false
Vernie,Berman,49,true
Naida,Duncan,48,false
Winifred,Mclaughlin,47,false
Zack,Romero,46,true
Katrina,Tellez,45,true
Evie,Brantley,44,false
Nakia,Lusk,43,false
Glynis,Mcfarlane,42,false
Karina,Mohr,41,true
Chong,Cowley,40,false
Loren,Steiner,39,false
Rosalind,Eubanks,38,false
Annemarie,Addison,37,true
Giselle,Canty,36,false
Flavia,Bobo,35,false
Parker,Cho,34,false
Ora,Sullivan,33,false
Lan,Regalado,32,true
Pamila,Hines,31,false
Lorette,Ritter,30,true
Richie,Negron,29,false
Else,Bautista,28,true
Sharika,Wong,27,false
Shakita,Couch,26,false
Brittny,Thompson,25,false
Trina,Easter,24,false
Han,Halcomb,23,false
Lorina,Roby,22,true
Herlinda,Sims,21,false
Brett,Billiot,20,false
Kenneth,Pelletier,19,false
Tasha,Sauer,18,false
Jina,Zepeda,17,false
Genna,Swafford,16,false
Faviola,Pratt,15,false
Dorris,Echevarria,14,false
Pearly,Swartz,13,false
Dee,Starnes,12,false
Edgar,Adair,11,false
Ozella,Sampson,10,false
Patrick,Love,9,false
Breann,Ramey,8,false
Gonzalo,Olivarez,7,false
Katharine,Walters,6,true
Maranda,Hayden,5,false
Skye,Guffey,4,false
Steffanie,Justice,3,true
Nikia,Segura,2,false
Chaya,Tamayo,1,false
