FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Somer,Heath,2774,false
Merlyn,Sousa,3692,false
Diane,Mabry,2827,false
Brad,Schulz,3389,true
Glenda,Kraus,1977,false
Krystle,Barnes,2218,true
Adria,Spalding,756,false
Emilio,Myrick,555,false
Sharita,Myers,2260,false
Tanna,Sanchez,2153,false
Rueben,Dunlap,1864,true
Tyra,Mace,910,true
Nga,Mccauley,378,false
Kitty,Lunsford,3784,false
Barabara,Montez,1855,false
Roman,Rios,358,false
Argentina,Dollar,3133,true
Dorcas,Gates,166,false
Tatyana,Packer,1547,true
Maryetta,Kaplan,1994,false
Vada,Mcrae,336,false
Myrta,Redman,3797,true
Marva,Cooney,3404,false
Pilar,Song,1168,false
Leonel,Wills,1710,false
Walter,Saucier,386,false
Leonore,Tharp,3271,true
Amy,Mcmaster,775,false
Tammera,Brumfield,2090,false
Harry,Ring,2796,true
Leroy,Baumgartner,2041,false
Benjamin,Haas,994,false
Franklyn,Dyer,1980,false
Walton,Francisco,1645,false
Mica,Boggs,888,false
Kyla,Mcclung,947,false
Lane,Betts,2915,true
Frederica,Benefield,2679,true
Breann,Mcdade,874,false
Lynell,Pomeroy,2585,false
Codi,Hatch,2686,false
Kristel,Daily,394,false
Lavon,Harris,752,false
Corazon,Jimenez,689,false
Keith,Langdon,113,false
Regena,Dubois,2656,false
Rachel,Redd,2058,true
Kelli,Strauss,2922,false
Ardath,Cotton,2006,true
Cheri,Vazquez,3628,false
Roscoe,Lowe,1784,false
Maryjane,Browning,3327,false
Ellamae,Currie,1124,false
Kanesha,Nicholson,3876,false
Angelo,House,1412,false
Katia,Mcmaster,1130,false
Madeleine,Higgs,725,false
Rashida,Halcomb,2766,false
Foster,Bowden,1520,true
Mellisa,Newkirk,3057,false
Tamika,Dietz,1281,true
Anitra,Rhodes,937,false
Winfred,Browning,2164,false
Bonita,Mulligan,238,true
Georgianna,Hampton,1451,false
Siu,Oneil,3647,false
Alonzo,Casas,3105,false
Karie,Hartmann,3415,false
Elke,Rosenberg,453,false
Catina,Swain,3145,false
Mandie,Kane,3498,false
Lindsy,Sumner,1248,false
Rosalba,August,1724,false
Jacqualine,Hammonds,2986,false
Philip,Pyle,573,false
Steven,Emery,1196,true
Reita,East,3188,true
Drew,Gerber,3091,false
Junita,Read,770,false
Jamel,Nunn,1730,true
Lesley,Tate,3559,true
Maryalice,Schuster,3235,true
Peg,Trimble,2166,true
Denny,Warner,1576,false
Laquanda,Cowan,3445,false
Vernia,Curley,4005,false
