FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Thanh,Gilley,16384,false
Charmain,Sheridan,16383,false
Gigi,Cano,16382,false
Diana,Ortega,16381,false
Robin,Coughlin,16380,false
Loan,Cortez,16379,false
Kacy,Roberts,16378,true
Nilsa,Jarrell,16377,false
Dagmar,Tapia,16376,false
Nathan,Newsom,16375,true
Sandee,Alonso,16374,false
Harlan,Milne,16373,false
Odilia,Langdon,16372,false
Georgene,Barnes,16371,false
Vonnie,Folsom,16370,false
An,Hawks,16369,true
Abdul,Wolfe,16368,false
Xavier,Wilhite,16367,false
Starr,Guess,16366,false
Aura,Durand,16365,false
Faustino,Osborn,16364,false
Star,Sprouse,16363,true
Michaela,Carnahan,16362,false
Damien,Granados,16361,false
Babette,Babin,16360,true
Farah,Beatty,16359,false
Darron,Freund,16358,true
Sindy,Pratt,16357,true
Patrica,Gatewood,16356,false
Brenton,Hoang,16355,false
Eugene,Ho,16354,false
Georgeann,Duong,16353,true
Kent,Templeton,16352,false
Teodora,Gandy,16351,true
Rema,Sargent,16350,false
Elmer,Purvis,16349,false
Elodia,Strong,16348,false
Cristobal,Haskins,16347,false
Catherina,Abel,16346,false
Sebastian,Hendrickson,16345,false
Wendolyn,Couture,16344,false
Gilma,Chatman,16343,true
Joanne,Elliott,16342,true
Bruce,Maguire,16341,true
Deon,Soriano,16340,true
Marianna,Ralph,16339,true
Rupert,Hershberger,16338,true
Veta,Norris,16337,false
Crissy,Coker,16336,false
Willie,Cartwright,16335,true
Brittney,Mount,16334,false
Manual,Armenta,16333,true
Elenora,Kelleher,16332,false
Magdalen,Clemons,16331,false
Kittie,Pauley,16330,false
Joan,Foss,16329,false
Brenton,Hinton,16328,false
Davida,Dickey,16327,false
Kyra,Kiefer,16326,false
Beatrice,Rutledge,16325,false
Arlene,Cox,16324,false
Omer,Greathouse,16323,true
Eloise,Pendergrass,16322,true
Cristen,Grant,16321,true
Kamala,Fiore,16320,false
Aileen,Scarbrough,16319,false
Laurence,Layman,16318,false
Louie,Hager,16317,false
Marguerita,Woodson,16316,false
Katherina,Autry,16315,false
Tamisha,Irizarry,16314,false
Latrice,Quiroz,16313,true
Benton,Mclaurin,16312,false
Kyra,Whiting,16311,true
Roberto,Land,16310,false
Tora,Gaskins,16309,false
Sal,Malloy,16308,false
Rudy,Sutter,16307,false
Livia,Steiner,16306,false
Mee,Oden,16305,true
India,Silvia,16304,false
Jerry,Hanlon,16303,true
Harold,Wofford,16302,false
Wilber,Pak,16301,false
Lamar,Stclair,16300,true
Fabiola,Dorris,16299,true
Samuel,Benjamin,16298,false
Dante,Pappas,16297,false
Terence,Cross,16296,true
Arthur,Brady,16295,false
Josefine,Boyce,16294,false
Clara,Kilgore,16293,false
Madalyn,Mosher,16292,false
Dwayne,South,16291,true
Shanell,Webb,16290,false
Lacy,Gallardo,16289,false
Carrol,Curley,16288,false
Cindy,Lassiter,16287,false
Barabara,Vasquez,16286,true
Angelika,Martel,16285,false
Adriane,Mccray,16284,false
Isabel,Peel,16283,false
Sal,Totten,16282,false
Anthony,Russ,16281,false
Bruno,Hickson,16280,false
Gianna,Ayers,16279,false
Scotty,Saucier,16278,false
Dacia,Craven,16277,false
Katharine,Milburn,16276,false
Merlyn,Marrero,16275,true
Patrica,Alexander,16274,false
Tommie,Quarles,16273,true
Isaac,Sawyers,16272,true
Daryl,Dang,16271,false
Betsy,Held,16270,true
Lenard,Miles,16269,true
Carolynn,Stokes,16268,false
Lai,Styles,16267,false
Bernice,Delossantos,16266,false
Karan,Flowers,16265,true
Carry,Pappas,16264,true
Leanna,Hass,16263,true
Monet,Findley,16262,false
Ricky,Jolley,16261,true
Lauren,Herrera,16260,false
Lupe,Almanza,16259,false
Bridgette,Saxton,16258,false
Shay,Sizemore,16257,true
Barry,Mejia,16256,false
Sammy,Ruiz,16255,true
Erasmo,Masters,16254,false
Vance,House,16253,true
Edward,Vasquez,16252,true
Venetta,Solis,16251,false
Cecelia,Mcgehee,16250,false
Melynda,Nunes,16249,false
Mari,Kimbrell,16248,false
Sanjuanita,Blanchette,16247,true
Cherise,Mercado,16246,false
Rudolph,Bass,16245,false
Susy,Sloan,16244,false
Jamal,Ramsay,16243,true
Chante,Beavers,16242,true
Virgina,Ivory,16241,false
Natosha,Loper,16240,false
Classie,Busch,16239,false
Tabatha,Parra,16238,true
Hildred,Crump,16237,true
Stella,Leonard,16236,false
Karine,Austin,16235,false
Leisa,Jeffrey,16234,true
Gustavo,Layton,16233,false
Eliza,Whiteside,16232,false
Myrtie,Crook,16231,false
Jenifer,Mackay,16230,false
Mi,Parham,16229,true
Nobuko,Cuellar,16228,false
Teri,Clifton,16227,false
Reita,Bray,16226,false
Rosena,Karr,16225,false
Floy,Andersen,16224,true
Leisa,Higgs,16223,false
Normand,Bradshaw,16222,true
Vernice,Kellogg,16221,false
Chang,Guajardo,16220,false
Kristel,Bean,16219,false
Buck,Goforth,16218,true
Steven,Smallwood,16217,false
Angelyn,Rodriquez,16216,false
Lourie,Landers,16215,false
Sandie,Haskins,16214,false
Reena,Flynn,16213,false
Gary,Farr,16212,true
Tempie,Rauch,16211,false
Roy,Lackey,16210,true
Olinda,Coe,16209,false
Luisa,Shade,16208,false
Lanora,Orellana,16207,false
Rutha,Yoder,16206,false
