FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Maude,Pollack,1,false
Lucile,Bartlett,2,false
Twila,Floyd,3,false
Theresia,Emerson,4,false
Leeann,Patrick,5,false
Timika,Shay,6,false
Anne,Heller,7,false
Shandra,Sanchez,8,false
Imelda,Kohl,9,false
Alishia,Lugo,10,true
Jadwiga,Rains,11,false
Lekisha,French,12,true
Kia,Baxter,13,false
Bart,Abrams,14,false
Angelita,Florence,15,false
Jan,Mcnulty,16,false
Chloe,Heck,17,false
Gary,Alexander,18,false
Yuko,Farias,19,true
Dorinda,Ross,20,false
Debra,Cartwright,21,false
Carline,Madsen,22,false
Yi,Shepard,23,false
Gennie,Gale,24,false
Vincenza,Hogan,25,true
Rhett,Hinson,26,false
Tanisha,Delacruz,27,false
Saul,Hollis,28,false
Jane,Lilley,29,true
Merna,Rosas,30,false
Margy,Christy,31,false
Celsa,Batts,32,false
Beverley,Justice,33,false
Wilbur,Crabtree,34,false
Fredric,Squires,35,false
Claudio,Farr,36,false
Rossie,Pleasant,37,false
Cari,Barclay,38,false
Gretta,Bollinger,39,false
Sheila,Wester,40,false
Pricilla,Ewing,41,false
Erline,Healey,42,false
Brittany,Snider,43,false
Saturnina,Newberry,44,false
Hedy,Reddick,45,false
Franklyn,Marquez,46,false
Johna,Cummins,47,false
Edwin,Burrow,48,false
Edris,Curran,49,false
Pearline,Figueroa,50,false
Delma,Barrera,51,false
Carmel,Himes,52,false
Sophia,Wells,53,false
Ronnie,Stein,54,true
Lilli,Laster,55,false
Eneida,Seymour,56,false
Kayleigh,Sherrod,57,false
Tammy,Bray,58,false
Major,Jefferson,59,false
Lanell,Clary,60,false
Margarita,Donohue,61,false
Juanita,Chu,62,false
Herbert,Joe,63,false
Takisha,Bivens,64,true
Sandy,Kendall,65,false
Lissette,Trujillo,66,false
Emily,Kang,67,true
Irina,Coyle,68,false
Aiko,Broadway,69,false
Cameron,Sapp,70,false
Gil,Withrow,71,false
Allen,Vang,72,false
Lilia,Dozier,73,false
Sanford,Fugate,74,false
Elaina,Etheridge,75,false
Yuki,Curley,76,false
Suk,Reynolds,77,false
Mandi,Tipton,78,false
Junko,Olivas,79,false
Kelle,Tilton,80,false
Tawna,Sorrell,81,false
Jacqulyn,Duncan,82,false
Glynis,Lugo,83,false
Britany,Benedict,84,false
Euna,Olsen,85,true
Jose,Gerber,86,false
Michal,Dumas,87,true
Agatha,Causey,88,true
Damian,Houston,89,true
Shawanna,Flint,90,false
Walker,Rigby,91,false
Melda,Reiter,92,false
Horacio,Swift,93,false
Otha,Staggs,94,true
Maya,Watson,95,false
Rosa,Carmichael,96,true
Tommye,Prentice,97,false
Danny,Chong,98,true
Moira,Frazer,99,true
Brant,Gaskin,100,false
Maude,Vance,101,false
Karmen,Gilley,102,true
Wai,Williford,103,false
Maris,Seiler,104,false
Gene,Vick,105,false
Maddie,Bryant,106,false
Fidel,Serna,107,true
Rosia,Tillery,108,true
Jerrie,Cahill,109,false
Robert,Blunt,110,false
Dillon,Bartels,111,false
Ronna,Preston,112,false
Zelda,Baugh,113,false
Linn,Sanchez,114,false
Sibyl,Spooner,115,true
Rosette,Caldwell,116,false
Ranae,Aragon,117,true
Hans,Dyer,118,false
Melissia,Lawler,119,false
Anjelica,Grimm,120,true
Parthenia,Wayne,121,false
Taryn,Saucedo,122,true
Ronny,Gilliland,123,true
Jetta,Lowry,124,true
Tiana,Shields,125,false
Torri,Mcgovern,126,false
Daphine,Cintron,127,false
Gaylene,Vickery,128,false
Hyun,Wolford,129,false
Sallie,Kee,130,false
Le,Caro,131,true
Bernardo,Brockman,132,false
Serafina,Herrmann,133,false
Jed,Dooley,134,false
Fidelia,Gonzalez,135,true
Karina,Andrew,136,true
Edyth,Vanwinkle,137,false
Renay,Sturgeon,138,true
Willie,Vo,139,true
Ariane,Proffitt,140,false
Dick,Kang,141,false
Arnette,Salas,142,false
Sherrie,Forman,143,false
Santa,Jewett,144,false
Dustin,Keith,145,false
Shavonne,Hackett,146,false
Rachal,Haight,147,false
Ricardo,Cooks,148,false
Zane,Ralph,149,true
Shayne,Worden,150,false
Ava,Barnette,151,true
Florencio,Donaldson,152,false
Camellia,Centeno,153,false
Armandina,Quinn,154,false
Roxane,Aguiar,155,true
Laura,Ferrara,156,true
Guillermo,Sauls,157,true
Melanie,Frey,158,false
Vernetta,Rendon,159,false
Tajuana,Mcbride,160,false
Luis,Valdez,161,false
Lance,Mayhew,162,false
Chelsey,Mccauley,163,false
Carlton,Morse,164,true
Ethel,Rodriguez,165,false
Hollie,Willoughby,166,false
Jill,Staton,167,false
Bunny,Wilks,168,false
Jacob,Ashton,169,true
Nora,Rivera,170,false
Fidel,Portillo,171,false
