FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Alvin,Luster,256,false
Anthony,Starks,255,false
Bess,Martinez,254,false
Brandon,Quezada,253,false
Morton,Pedersen,252,false
Dottie,Bradbury,251,true
Monica,Burkhart,250,false
Kim,English,249,false
Olen,Simon,248,false
Lavon,Cosby,247,false
Waneta,Bumgarner,246,false
Mafalda,Knudson,245,false
Crystle,Clayton,244,false
Terri,Mcgee,243,false
Ivana,Tom,242,false
Janey,Truong,241,false
Annette,Bartlett,240,false
Sol,Watt,239,false
Lyndsay,Winfrey,238,false
Adina,Dickens,237,false
Essie,Gracia,236,true
Cassandra,Nava,235,true
Holley,Underhill,234,true
Gertha,Linder,233,false
Olympia,Bostic,232,false
Elanor,Nunez,231,false
Shery,Harrell,230,false
Kyle,Libby,229,false
Brenton,Metzger,228,false
Shandi,Pollack,227,false
Shirely,Mattison,226,false
Angela,Fullerton,225,false
Margene,Sandoval,224,true
Nicola,Chow,223,false
Carmel,Shumate,222,true
Brynn,Peeples,221,false
Jill,Urban,220,false
Michaele,Levesque,219,false
Angelena,Poston,218,true
Sommer,Aquino,217,true
Queen,Chung,216,false
Lynell,Hutto,215,false
Kacy,Shepard,214,false
Paul,Wagner,213,false
Harrison,Stover,212,false
Lesia,Story,211,false
Shalonda,Barrows,210,false
Chi,Arnett,209,false
Arnette,Hester,208,true
Sparkle,Tompkins,207,false
Margurite,Rhoades,206,false
Juliette,Whiting,205,true
Cyrstal,Bunn,204,false
Reina,Washington,203,true
Marisol,Peralta,202,false
Vilma,Towns,201,true
Tona,Decker,200,false
Clementina,Rubin,199,false
Adelaida,Herzog,198,false
Nga,Bradley,197,false
Leonora,Owen,196,true
Nicola,Conroy,195,false
Carolyne,Maki,194,false
Lynn,Pettis,193,false
Josephine,Pineda,192,true
Jamila,Bach,191,false
Timothy,Tilley,190,false
Frederica,Weis,189,false
Isaiah,Plunkett,188,false
Sherlyn,Riggins,187,false
Jeannetta,Phipps,186,false
Huey,Krause,185,true
Georgina,Large,184,false
Doyle,Colson,183,false
Kenneth,Suggs,182,false
Basilia,East,181,false
Stefani,Stuckey,180,false
Shanice,Dangelo,179,true
Camelia,Metzger,178,true
Son,Wiley,177,false
Victor,Boggs,176,false
