FIRST_NAME,LAST_NAME,CUSTOMER_ID,PRIVACY
Aisha,Cordell,1,false
Lashanda,Hurd,2,false
Laurine,Orozco,3,false
Jeanene,Hardwick,4,false
Moira,Campos,5,false
Joannie,Cambell,6,false
Margurite,Humphreys,7,false
Hertha,Chism,8,false
Alvina,Gardner,9,false
Hazel,Nichols,10,false
Lucio,Irizarry,11,false
Yoshiko,Newberry,12,true
Anya,Kuhn,13,true
Cecily,Medrano,14,true
Rana,Keener,15,true
Venus,Navarro,16,false
Simon,Meehan,17,false
Keesha,Vue,18,false
Lillia,Horowitz,19,false
Lavera,Morin,20,false
Rickey,Dunning,21,false
Terrance,Bermudez,22,false
Taryn,Olivarez,23,false
Leonora,Ritchie,24,false
Dede,Garner,25,false
Jina,Conway,26,false
Lisa,Culbertson,27,false
Chi,Edge,28,false
Chery,Kemp,29,true
Tiffany,Vick,30,true
Elfreda,Blackburn,31,false
Craig,Tibbs,32,false
Cathy,Wolf,33,false
Glendora,Pollack,34,false
Kallie,Neville,35,false
Ayesha,Bernier,36,false
Leora,Shank,37,false
Mitchell,Cohn,38,false
Phil,Irizarry,39,true
Mack,Minter,40,false
Richelle,Balderas,41,false
Garret,Meier,42,false
Arianna,Steen,43,false
Edie,Sayre,44,false
Dorinda,Hubert,45,false
Lamonica,Kimbrell,46,false
Ardith,Byrd,47,false
Bea,Reich,48,false
Dalila,Bunnell,49,true
Blake,Pruitt,50,false
Christinia,Ritchie,51,false
Yang,Kruse,52,true
Larry,Battles,53,false
Adan,Askew,54,false
Tabatha,Couture,55,false
Serita,Bales,56,false
Diedra,Champagne,57,false
Jenine,Kelly,58,false
Iola,Long,59,false
Barb,Bolt,60,true
Kyle,Finch,61,true
Kandi,Walden,62,false
Carlene,Treadway,63,false
Pok,Gallagher,64,false
Fanny,Nguyen,65,false
Teresita,Mccombs,66,true
Octavia,Gurley,67,false
Shery,Clayton,68,false
Myrl,Wisniewski,69,false
Brandon,Eaves,70,false
Ivonne,Rowan,71,false
Euna,Tolliver,72,false
Sadie,Goins,73,false
Delicia,Custer,74,false
Cheryll,Thomson,75,false
Minta,Conn,76,false
Carlotta,Griggs,77,true
Lorilee,Angulo,78,false
Rasheeda,Burkholder,79,false
Levi,Venable,80,true
Edward,Hopper,81,false
Leon,Paredes,82,false
Velvet,Lemaster,83,false
Katerine,Bertrand,84,false
Angla,Hamlin,85,false
Karleen,Pickett,86,false
Avril,Castellano,87,false
Keven,Potter,88,true
Pamelia,Marsh,89,false
Nicol,Vasquez,90,true
Matilde,Shell,91,true
Ta,Card,92,false
Deon,Lyon,93,false
Leoma,Braswell,94,false
Apolonia,Mitchell,95,false
Dorathy,Winters,96,false
Julian,Ison,97,false
Claribel,Wills,98,true
Mel,Michael,99,false
Casey,Burris,100,false
Kamala,Anders,101,false
Karla,Bankston,102,true
Nilda,Gass,103,false
Malvina,Cuevas,104,false
Denna,Wade,105,false
Hertha,Hallman,106,false
Diane,Paxton,107,false
Philomena,Robinette,108,false
Shawn,Bush,109,true
Alphonso,Holbrook,110,false
Olympia,Lamar,111,false
Esmeralda,Fonseca,112,true
Keith,Langdon,113,false
Lorri,Swafford,114,false
Magnolia,Mcnally,115,true
Trisha,Nabors,116,true
Sherron,Saavedra,117,false
Lorilee,Lofton,118,false
Marcie,Chau,119,false
Oda,Mcmaster,120,false
Refugia,Hales,121,false
Darcel,Linton,122,true
Evon,Fine,123,false
Janeen,Spaulding,124,false
Kiyoko,Barrett,125,false
Shante,Musser,126,false
Harold,Madsen,127,false
Nicky,Sturgill,128,false
Darcy,Rossi,129,false
Juliette,Lehman,130,false
Rhett,Ragan,131,true
Nicholle,Olds,132,false
Doloris,Cavanaugh,133,false
Gisela,Kuhn,134,false
Jayme,Kendall,135,true
Cinda,Hays,136,false
Jutta,Morris,137,true
Bradley,Justice,138,true
Joleen,Thacker,139,true
Milford,Stamps,140,false
Don,Doe,141,false
Mackenzie,Yoo,142,true
Kelsie,Turley,143,false
Spring,Clancy,144,true
Treva,Youngblood,145,false
Meri,Urbina,146,true
Mafalda,Costa,147,false
Shantae,Belcher,148,true
Angelia,Perrin,149,false
Kris,Burt,150,false
Teodoro,Doss,151,false
Temeka,Murray,152,false
Erminia,Reece,153,false
Catherina,Babcock,154,false
Karen,Shore,155,false
Tiffiny,Lang,156,false
Dawne,Scott,157,false
Dwain,Willoughby,158,false
Robyn,Keefer,159,false
Charline,Hooper,160,false
Roselyn,Johns,161,false
James,Dupre,162,false
Felice,Smothers,163,false
Haydee,Dion,164,false
Janella,Arndt,165,false
Dorcas,Gates,166,false
Phil,Hewitt,167,false
Rina,Arthur,168,true
Kitty,Lay,169,false
Armida,Newton,170,false
Kristian,Stovall,171,false
Hortensia,Clapp,172,false
Carlene,Travis,173,false
Lorilee,Dotson,174,false
Danika,Sharpe,175,false
Jamie,Cannon,176,true
Marquetta,Lumpkin,177,true
Dena,Hilliard,178,true
Rema,Carlson,179,false
Cassi,Adams,180,false
Sammie,Barron,181,false
Kimberely,Chu,182,true
Queenie,Mcdaniels,183,false
Sharell,Field,184,true
Damien,Millard,185,false
Shondra,Metzger,186,false
Margareta,Souza,187,true
Nicky,Mcdermott,188,true
Dorris,Mckinley,189,false
Domenic,Andrade,190,false
Hannelore,Wagoner,191,false
Ruben,Olivo,192,false
Laurence,Varney,193,true
Alvera,Webber,194,false
Angelika,Roby,195,true
Marylynn,Harris,196,false
Trinidad,Beers,197,false
Apolonia,South,198,false
Marybelle,Borden,199,false
Ben,Lear,200,false
Jaimie,Rodrigues,201,false
Jerry,Carranza,202,false
Dallas,Moss,203,false
Matthew,Barksdale,204,false
Elvia,Lessard,205,false
Audrea,Thorn,206,false
Remona,Thao,207,true
Twyla,Sherrill,208,false
Ashely,Strong,209,true
Jarrod,Lunsford,210,false
Nannette,Ulrich,211,false
Ardis,Dale,212,false
Eli,Simpkins,213,false
Chang,Atwell,214,false
Norman,Sharp,215,false
Jerrell,Whited,216,false
Lane,Shea,217,false
Paul,Dowling,218,false
Chantal,Houston,219,true
Clelia,Stroud,220,false
Devin,Frye,221,false
Brain,Randle,222,false
Beata,Rapp,223,true
Rocio,Brogan,224,false
Ruthe,Beale,225,false
Petronila,Weller,226,false
Kellye,Hennessey,227,true
Gene,Curry,228,false
Svetlana,Mosley,229,false
Gustavo,Ouellette,230,false
Foster,Castle,231,false
Maddie,Thorne,232,true
Doris,Lacy,233,false
Tawanna,Lerner,234,true
Miyoko,Dykes,235,true
Collen,Wilmoth,236,true
Amie,Sampson,237,true
Bonita,Mulligan,238,true
Aaron,Beebe,239,false
Imogene,Chacon,240,false
Gigi,Trujillo,241,true
Su,Albright,242,true
Cristobal,Hinds,243,false
Pearl,Godfrey,244,true
Herta,Richard,245,false
Aundrea,Jaramillo,246,false
Willow,Benoit,247,false
Cindy,Head,248,true
Chanelle,Mcneill,249,true
Dolores,Jeffrey,250,true
Masako,Mowery,251,false
Audra,Peterson,252,false
Luetta,Washington,253,false
Vennie,Goldman,254,false
Sharron,Toler,255,false
Rona,Spivey,256,false
Linsey,Madsen,257,false
Tatiana,Stockton,258,true
Reiko,Woodward,259,false
Krishna,Barfield,260,false
Antwan,True,261,false
Derrick,Mann,262,false
Roseanna,Pak,263,false
Delilah,Stover,264,false
Jeri,Lentz,265,false
Ophelia,Evans,266,false
Micha,Fountain,267,false
Jacquie,Elrod,268,false
Golda,Numbers,269,false
Harlan,Gee,270,false
Sierra,Kyle,271,false
Kyong,Smithson,272,true
Penelope,Courtney,273,true
Kenneth,Magana,274,false
Doyle,Falk,275,false
Sharen,Bowens,276,false
Winona,Guillory,277,false
Paulita,Kelsey,278,false
Hubert,Ratcliff,279,false
Elfriede,Seals,280,false
Jamison,Mcgraw,281,false
Eric,Cummings,282,false
Arielle,Heller,283,false
Glory,Keyes,284,false
Sharon,Conger,285,false
Timothy,Brunson,286,false
Charmaine,Dodd,287,false
Sade,Conger,288,false
Shena,Butts,289,false
Alycia,Navarro,290,false
Rudy,Medeiros,291,true
Quiana,Cobbs,292,false
Eugene,Kirkwood,293,false
Leslie,Aragon,294,true
Ray,Barton,295,true
Dena,Luttrell,296,false
Cristen,Ayres,297,true
Errol,Trout,298,false
Valene,Bachman,299,true
Octavio,Jose,300,true
Elena,Swain,301,false
Ewa,Enos,302,false
Moises,Omalley,303,false
Antony,Maynard,304,true
Shakira,Peeples,305,false
Helaine,Floyd,306,false
Anamaria,Carter,307,false
Doug,Zook,308,true
Leigh,Ingle,309,false
Keith,Greenberg,310,false
Bridgette,Cates,311,true
Edris,Eagle,312,true
Luanne,Cartwright,313,false
Yun,Pratt,314,true
Tom,Mejia,315,false
Kristofer,Denton,316,false
Hazel,Ball,317,false
Denis,Lachance,318,false
Ida,Grossman,319,false
Carmen,Clem,320,false
Aron,Samuels,321,false
Willie,Seaton,322,true
Lorilee,Kimbrough,323,false
Margareta,Schell,324,true
Barbra,Burkhart,325,true
Adriane,Ellison,326,false
Sina,Bright,327,false
Lanie,Little,328,true
Precious,Randall,329,true
Tracee,Estrada,330,false
Tatum,Blum,331,false
Roberto,Meyers,332,false
Alyce,Stanton,333,true
Junko,Cronin,334,false
Patrick,Mcdowell,335,false
Vada,Mcrae,336,false
Danyelle,Balderas,337,false
Willy,Noble,338,false
Luana,Beck,339,false
Shasta,Corral,340,true
Ike,Liu,341,false
Cleo,Fernandes,342,false
Simonne,Tejeda,343,true
Carolin,Ramsey,344,false
Lourdes,Gomes,345,true
Mildred,Orosco,346,false
Ivette,Stclair,347,false
Vance,Ruby,348,false
Trula,Craft,349,false
Shantelle,Hawks,350,true
Sharon,Wall,351,false
Florine,Baumann,352,true
Kasie,Chastain,353,false
Annabelle,Hanes,354,false
Bernice,Sipes,355,false
Colin,Ashcraft,356,false
Janetta,Fryer,357,false
Roman,Rios,358,false
Bud,Armijo,359,false
Jaqueline,Kimball,360,true
Robert,Hammond,361,false
Victoria,Sims,362,false
Rozanne,Slade,363,false
Maia,Stroud,364,false
Alba,Doughty,365,false
Tonisha,Fishman,366,false
Gregory,Ludwig,367,false
Simone,Leblanc,368,true
Jannet,Melendez,369,false
Libby,Gentry,370,true
Lynette,Arteaga,371,true
Sterling,Farris,372,false
Leigh,Seal,373,true
Karlyn,Holcombe,374,false
Andera,Cartwright,375,false
Fanny,Taggart,376,false
Lenna,Vu,377,false
Nga,Mccauley,378,false
Sherill,Luna,379,false
Eugenio,Creech,380,false
Bobbie,Archer,381,true
Sheba,Grisham,382,false
Johnathan,Parish,383,false
Jerrica,Sylvester,384,false
Tanja,Molina,385,false
Walter,Saucier,386,false
Onita,Whittington,387,true
Helga,Getz,388,true
Verda,Galvin,389,false
Isadora,Estep,390,false
Sheron,Barrera,391,false
Olin,Johnson,392,false
Antwan,Lindsey,393,false
Kristel,Daily,394,false
Sari,Story,395,false
Chad,Fletcher,396,false
Nakisha,Keeton,397,false
Rueben,Dover,398,false
Melaine,Nielsen,399,false
Miesha,Bourque,400,false
Gale,Cash,401,false
Antonia,Mckinley,402,false
Gabriel,Beavers,403,true
Neil,Bearden,404,false
Vernie,Quarles,405,false
Lisabeth,March,406,false
Caroline,Samples,407,false
Deon,Sanford,408,true
Maximo,Mcknight,409,false
Becki,Ashcraft,410,false
Maryln,Perdue,411,false
Chery,Treadwell,412,false
Reina,Hunt,413,true
Latrice,Masters,414,false
Luvenia,Whalen,415,true
Enda,Pena,416,false
